5.7485 	WARNING 	Speech-to-text recognition module for PocketSphinx is not available (use command `pip install SpeechRecognition` to get it). Transcription will be unavailable using that service this session.
5.7493 	WARNING 	Speech-to-text recognition using Google online services is not available (use command `pip install google-api-core google-auth google-cloud google-cloud-speech googleapis-common-protos` to get it). Transcription will be unavailable using that service this session.
5.7508 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
44.4208 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
45.2383 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020B122EC1D0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020B122EC190>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020B1127DA10>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000020B2103A850>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
45.2385 	EXP 	window1: mouseVisible = True
45.2385 	EXP 	window1: backgroundImage = None
45.2385 	EXP 	window1: backgroundFit = 'cover'
45.2387 	EXP 	window1: mouseVisible = False
45.2387 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
45.2387 	EXP 	window1: recordFrameIntervals = False
45.4037 	EXP 	window1: recordFrameIntervals = True
45.5878 	EXP 	Screen (0) actual frame rate measured at 59.93Hz
45.5879 	EXP 	window1: recordFrameIntervals = False
49.4607 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Press spacebar to start the experiment\n\n', units='height', win=Window(...), wrapWidth=1)
49.5200 	EXP 	Created GA = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, anchor='center', autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, interpolate=True, mask='circle', maskParams=None, name='GA', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([8.5]), tex='sqr', texRes=512.0, units='deg', win=Window(...))
49.5280 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, fillColor=array([0., 0., 0.]), fillColorSpace='rgb', fillRGB=array([0., 0., 0.]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0., 0., 0.]), lineWidth=1.0, name='polygon', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
49.5294 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([0.   , 0.125]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
49.5336 	EXP 	Created polygon_2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, fillColor=array([0., 0., 0.]), fillColorSpace='rgb', fillRGB=array([0., 0., 0.]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0., 0., 0.]), lineWidth=1.0, name='polygon_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
49.5353 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0.0, pos=array([0.   , 0.125]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
49.5391 	EXP 	Created polygon_3 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([0., 0., 0.]), fillColorSpace='rgb', fillRGB=array([0., 0., 0.]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0., 0., 0.]), lineWidth=1.0, name='polygon_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
49.5450 	EXP 	text_2: autoDraw = True
49.9893 	EXP 	Created sequence: random, trialTypes=1, nReps=20, seed=None
49.9895 	EXP 	New trial (rep=0, index=0): None
49.9899 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
49.9900 	EXP 	New trial (rep=0, index=0): None
50.0983 	DATA 	Keypress: space
50.1019 	EXP 	text_2: autoDraw = False
50.1019 	EXP 	GA: sf = array([0.5, 0.5])
50.1019 	EXP 	GA: phase = array([0., 0.])
50.1019 	EXP 	text_3: height = 0.05
50.1019 	EXP 	text_3: height = 0.05
50.1019 	EXP 	text_3: height = 0.05
50.1019 	EXP 	text_3: text = 'Spatial frequency: 0.500\nContrast: 0.141'
50.1019 	EXP 	text_4: height = 0.05
50.1019 	EXP 	text_4: height = 0.05
50.1019 	EXP 	text_4: height = 0.05
50.1019 	EXP 	text_4: text = 'Spatial frequency: 0.500\nContrast: 0.141'
50.1019 	EXP 	GA: autoDraw = True
50.1019 	EXP 	polygon_2: autoDraw = True
50.1019 	EXP 	text_4: autoDraw = True
50.1019 	EXP 	GA: tex = 'sqr'
53.0884 	EXP 	New trial (rep=1, index=0): None
53.0893 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
53.0894 	EXP 	New trial (rep=0, index=0): None
53.1426 	EXP 	GA: autoDraw = False
53.1426 	EXP 	polygon_2: autoDraw = False
53.1426 	EXP 	text_4: autoDraw = False
53.1426 	EXP 	GA: autoDraw = False
53.1426 	EXP 	polygon_2: autoDraw = False
53.1426 	EXP 	text_4: autoDraw = False
53.1426 	EXP 	GA: sf = array([0.5, 0.5])
53.1426 	EXP 	GA: phase = array([0., 0.])
53.1426 	EXP 	text_3: height = 0.05
53.1426 	EXP 	text_3: height = 0.05
53.1426 	EXP 	text_3: height = 0.05
53.1426 	EXP 	text_3: text = 'Spatial frequency: 0.500\nContrast: 0.376'
